strategy,event_count,total_net_pnl_dollars,mean_net_pnl_bps,pnl_vol_bps,loss_var_95_bps,loss_cvar_95_bps,probability_profitable,worst_event_pnl_bps,event_sequence_max_drawdown_bps,mean_within_event_drawdown_bps,mean_early_factor_imbalance_pct,mean_late_early_gross_ratio,mean_daily_gross_spearman,mean_nondecreasing_transitions,mean_urgent_first_trade_day,mean_small_first_trade_day,max_cap_excess_shares,max_wrong_direction_shares,max_terminal_completion_error_shares,total_realized_impact_cost_dollars,mean_p95_realized_participation_rate,max_realized_participation_rate,max_realized_participation_excess_shares,decision,decision_reason
static_open_loop,2,0.7598466942757687,0.3219689382524443,0.0,-0.3219689382524443,-0.3219689382524443,1.0,0.3219689382524443,0.0,0.768224234910341,62.71186440677934,1.0,0.5,1.0,1.0,1.0,0.0,0.0,1.2008172234345693e-12,5.362902619035685,0.037018192467488054,0.0389457441776392,0.0,baseline,Flat-ADV automatic risk-profile baseline.
forecast_liquidity,2,-0.0592731332929608,-0.02511573444616983,0.0,0.02511573444616983,0.02511573444616983,0.0,-0.02511573444616983,0.05023146889233966,0.4525811132473212,62.71186440730947,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.6206911368499277e-09,5.432723789984473,0.03725191170665107,0.04056682888294898,0.0,discard,"Failed: lower_event_pnl_volatility, no_higher_loss_cvar, lower_realized_impact_cost."
