date,daily_gross_pct,cumulative_gross_pct,urgent_daily_gross_pct,medium_daily_gross_pct,small_daily_gross_pct,max_factor_imbalance_pct,event_id,strategy,selected_plan_source,day_index
2032-02-04,8.44196860967459,16.228845903801766,4.427084346678107,3.7686928177680272,0.2461914452284549,3.9267617449939687,event_103,static_open_loop,static_open_loop,2
2032-02-05,9.707346019691597,25.93619192349336,5.064856836432486,4.226242009289516,0.41624717396959476,4.608070735594384,event_103,static_open_loop,static_open_loop,3
2032-02-06,11.606455631808284,37.54264755530164,6.120317635169717,4.85682641793277,0.629311578705798,5.443472761028187,event_103,static_open_loop,static_open_loop,4
2032-02-09,12.613269777676988,50.15591733297863,6.828457752420772,4.935952390293184,0.8488596349630345,6.179327266350113,event_103,static_open_loop,static_open_loop,5
2032-02-10,13.020361985012206,63.17627931799084,7.1347957796200285,4.960343747693265,0.9252224576989133,6.779489324205627,event_103,static_open_loop,static_open_loop,6
2032-02-11,11.01179288114555,74.18807219913639,7.056648338789548,3.2231514992222765,0.7319930431337252,7.733449826719456,event_103,static_open_loop,static_open_loop,7
2032-02-12,10.031787577105074,84.21985977624146,6.955613569146214,1.9560398778297228,1.1201341301291363,10.445672350920484,event_103,static_open_loop,static_open_loop,8
2032-02-13,8.23996728251377,92.45982705875524,7.142857249273229,0.6712138112075768,0.42589622203296346,12.944189124100562,event_103,static_open_loop,static_open_loop,9
2032-02-16,7.5401729426274695,100.0000000013827,5.932651082099967,4.118495097410731e-10,1.6075218601156542,15.763546798029218,event_103,static_open_loop,static_open_loop,10
2032-02-03,6.249625280419631,6.249625280419631,3.239292794999701,2.871471561852665,0.13886092356726448,2.702466862505758,event_103,forecast_liquidity,forecast_liquidity,1
2032-02-04,7.248763366087143,13.498388646506774,3.7369136374781453,3.329986247471521,0.1818634811374787,2.731365665440063,event_103,forecast_liquidity,forecast_liquidity,2
2032-02-05,8.816376361969475,22.31476500847625,4.554188248386049,3.952010030401,0.3101780831824275,3.0109472711122534,event_103,forecast_liquidity,forecast_liquidity,3
2032-02-06,10.92800317053447,33.242768179010724,5.677400621719923,4.769370340022248,0.4812322087922996,3.60193394747405,event_103,forecast_liquidity,forecast_liquidity,4
2032-02-09,12.254374234917085,45.49714241392781,6.443269446688156,5.108245312264104,0.7028594759648252,4.247623353040561,event_103,forecast_liquidity,forecast_liquidity,5
2032-02-10,13.202856713578445,58.69999912750626,7.030871222753135,5.365983340501475,0.8060021503238352,4.9547326003422665,event_103,forecast_liquidity,forecast_liquidity,6
2032-02-11,11.139349656979752,69.839348784486,7.049684765007733,3.778514999699604,0.311149892272415,5.810820094619976,event_103,forecast_liquidity,forecast_liquidity,7
2032-02-12,10.11396029396987,79.95330907845587,7.044681228096054,2.318489970114433,0.7507890957593848,7.7578517184648526,event_103,forecast_liquidity,forecast_liquidity,8
