strategy,event_count,total_net_pnl_dollars,mean_net_pnl_bps,pnl_vol_bps,loss_var_95_bps,loss_cvar_95_bps,probability_profitable,worst_event_pnl_bps,event_sequence_max_drawdown_bps,mean_within_event_drawdown_bps,mean_early_factor_imbalance_pct,mean_late_early_gross_ratio,mean_daily_gross_spearman,mean_nondecreasing_transitions,mean_urgent_first_trade_day,mean_small_first_trade_day,max_cap_excess_shares,max_wrong_direction_shares,max_terminal_completion_error_shares,total_realized_impact_cost_dollars,mean_p95_realized_participation_rate,max_realized_participation_rate,max_realized_participation_excess_shares,decision,decision_reason
static_open_loop,2,0.7598466948301876,0.32196893848736763,0.0,-0.32196893848736763,-0.32196893848736763,1.0,0.32196893848736763,0.0,0.7682242348175675,62.71186440677966,1.0,0.5,1.0,1.0,1.0,0.0,0.0,2.842170943040401e-14,5.3629026186758715,0.037018192465082936,0.038945744172585284,0.0,baseline,Flat-ADV automatic risk-profile baseline.
forecast_liquidity,2,-0.060814851044519,-0.025769004679880934,0.0,0.025769004679880934,0.025769004679880934,0.0,-0.025769004679880934,0.05153800935976187,0.45319665570970585,62.71186440677966,1.0,1.0,2.0,1.0,1.0,0.0,0.0,2.1316282072803006e-14,5.434364600077838,0.03727435104047972,0.040580540262034025,0.0,discard,"Failed: lower_event_pnl_volatility, no_higher_loss_cvar, lower_realized_impact_cost."
