strategy,event_count,total_net_pnl_dollars,mean_net_pnl_bps,pnl_vol_bps,loss_var_95_bps,loss_cvar_95_bps,probability_profitable,worst_event_pnl_bps,event_sequence_max_drawdown_bps,mean_within_event_drawdown_bps,mean_early_factor_imbalance_pct,mean_late_early_gross_ratio,mean_daily_gross_spearman,mean_nondecreasing_transitions,mean_urgent_first_trade_day,mean_small_first_trade_day,max_cap_excess_shares,max_wrong_direction_shares,max_terminal_completion_error_shares,total_realized_impact_cost_dollars,mean_p95_realized_participation_rate,max_realized_participation_rate,max_realized_participation_excess_shares,decision,decision_reason
static_open_loop,2,-5308224.857210228,-54.4768560879539,14.223190728152233,64.53417070193997,64.53417070193997,0.0,-64.53417070193997,108.9537121759078,99.93665123222009,6.018239916477032,0.9951592205098884,0.054545454545454536,5.0,1.0,2.0,0.02455668903712649,8.92203587252953e-06,7.904600352048874e-08,616498.3438095684,0.09837411671451961,0.14065355365805954,35413.52808667792,baseline,Current flat-ADV medium-risk policy.
forecast_liquidity,2,-4975539.4508947665,-51.06259699194136,11.140952490139234,58.94044004659597,58.94044004659597,0.0,-58.94044004659597,102.12519398388272,87.17015508028817,7.055721809822984,2.4083065125676733,0.9454545454545453,8.0,1.0,3.0,0.02443718520225957,4.949772668265726e-05,7.473863661289215e-08,539415.606640806,0.09567681691445121,0.10973977043921639,12476.086091886536,discard,Failed: early_factor_within_1pp.
