date,daily_gross_pct,cumulative_gross_pct,urgent_daily_gross_pct,medium_daily_gross_pct,small_daily_gross_pct,max_factor_imbalance_pct,trial
2026-07-01,6.46955953252224,6.46955953252224,3.5039752454681086,2.9318735610280338,0.033710726026098564,3.241536598579771,full_256
2026-07-02,7.258290160673953,13.727849693196193,3.9238793412432496,3.3289375722100454,0.005473247220657914,3.2784067069256664,full_256
2026-07-03,8.47519864661431,22.2030483398105,4.548716964772894,3.9256401937217333,0.0008414881196816992,2.9333949983365284,full_256
2026-07-06,10.605234961397986,32.80828330120849,5.931104677439909,4.626293307919071,0.04783697603900987,3.2967733834352297,full_256
2026-07-07,12.244742184948722,45.05302548615721,7.092322123990965,5.04173360113822,0.1106864598195382,4.37392169114786,full_256
2026-07-08,12.55803399318079,57.611059479337996,7.142857419309337,5.037639210974841,0.3775373628966107,5.1253104103493135,full_256
2026-07-09,12.411101006215027,70.02216048555303,7.142857470679322,4.607446039713874,0.6607974958218309,6.153509863401572,full_256
2026-07-10,10.939828224268366,80.9619887098214,7.142857487663464,2.643293656816134,1.1536770797887665,8.501762762538249,full_256
2026-07-13,8.935056572147424,89.89704528196881,7.142857496661653,4.0113628893056744e-10,1.7921990750846375,12.153347547391565,full_256
2026-07-14,10.102954722916028,100.00000000488484,7.142857487055467,4.1691880385422126e-10,2.9600972354436412,15.763546798029678,full_256
2026-07-01,6.450526695712194,6.450526695712194,3.472904345377027,2.942308106586819,0.035314243748347546,3.3817846782564533,reduced_96
2026-07-02,7.287139534365084,13.737666230077277,3.87197828718816,3.415161246217806,9.591183372038923e-10,2.6049075583459707,reduced_96
2026-07-03,8.527962822021129,22.265629052098404,4.552173897884248,3.972206837887044,0.0035820862498364132,2.6851933679740805,reduced_96
2026-07-06,10.631874849832094,32.8975039019305,5.986427318463888,4.588453280009038,0.05699425135916898,3.224919454513425,reduced_96
2026-07-07,12.28897020199308,45.18647410392358,7.1165157864441655,5.049685990990072,0.12276842455884383,4.216257821667669,reduced_96
2026-07-08,12.479640819333648,57.666114923257226,7.142857231202021,4.9955991895315,0.34118439860012756,5.10132288805479,reduced_96
2026-07-09,12.34335817785451,70.00947310111174,7.142857238783923,4.5579013733835705,0.6425995656870179,6.170045156149724,reduced_96
2026-07-10,10.91740082322012,80.92687392433186,7.142857199082837,2.6102560763923255,1.1642875477449592,8.533493505440374,reduced_96
2026-07-13,8.918145816904678,89.84501974123654,7.142857205955042,0.011285041973300417,1.7640035689763356,12.1726212087513,reduced_96
2026-07-14,10.154980263498556,100.0000000047351,7.142857203904306,4.735824595631339e-10,3.012123059120669,15.763546798030443,reduced_96
2026-07-01,6.38957955690463,6.38957955690463,3.358565836607284,2.9592737829126063,0.07173993738473965,2.8495006957229436,reduced_64
2026-07-02,7.237935383342623,13.627514940247252,3.8812331876873865,3.295366443923448,0.06133575173178927,2.999170162840814,reduced_64
2026-07-03,8.568837264324708,22.19635220457196,4.641274084429408,3.895679957825846,0.03188322206945439,3.2650394083047565,reduced_64
2026-07-06,10.61980488197688,32.81615708654884,5.990995908231755,4.59834124569851,0.03046772804661438,3.7051509415722275,reduced_64
2026-07-07,12.242489971468185,45.05864705801703,7.1279290984308705,5.047063544381119,0.06749732865619541,4.144134131922006,reduced_64
2026-07-08,12.625971274544721,57.684618332561755,7.142857473797752,5.116015342650564,0.36709845809640207,4.908118030172753,reduced_64
2026-07-09,12.390187260166462,70.07480559272821,7.14285751061866,4.62887550366824,0.6184542458795621,5.971475280279624,reduced_64
2026-07-10,10.844122129881864,80.91892772261008,7.142857524291153,2.6022413226564467,1.0990232829342665,8.483866197352135,reduced_64
2026-07-13,8.94706850678667,89.86599622939674,7.142857551652686,3.884141460978337e-10,1.8042109547455687,12.139272412674638,reduced_64
2026-07-14,10.13400377641894,100.00000000581568,7.142857538536919,4.704955358673139e-10,2.991146237411525,15.763546798029202,reduced_64
