date,holding_pnl_dollars,impact_cost_dollars,linear_cost_dollars,net_pnl_dollars,cumulative_net_pnl_dollars,max_realized_participation_rate,p95_realized_participation_rate,max_realized_participation_excess_shares,event_id,strategy,selected_plan_source
2028-06-02,118875.06274424674,36780.66468768136,6390.4572789758195,75703.94077758955,-934522.5374092428,0.10130557240515473,0.09466634684289457,1380.1307904703135,event_29,forecast_liquidity,forecast_liquidity
2028-06-05,1748548.5580799645,35287.6574059529,6288.373434687502,1706972.527239324,772449.9898300812,0.09314008303851717,0.08958849344076796,0.0,event_29,forecast_liquidity,forecast_liquidity
2028-06-06,-431431.3440294289,27717.830041607573,5083.303481882072,-464232.47755291854,308217.5122771627,0.08785175042447382,0.08531992784106227,0.0,event_29,forecast_liquidity,forecast_liquidity
2028-06-07,-3626786.818270862,18519.330699962913,4128.9981723084165,-3649435.1471431335,-3341217.634865971,0.06954685815804626,0.0683327789183196,0.0,event_29,forecast_liquidity,forecast_liquidity
2028-06-08,533426.200388559,14426.7959860369,3907.056999690099,515092.34740283206,-2826125.287463139,0.07307638180536447,0.06935205179783066,0.0,event_29,forecast_liquidity,forecast_liquidity
2028-06-14,99659.20030134523,31367.478226815598,3821.6159312241507,64470.106143305486,64470.106143305486,0.08276798169969656,0.08180194651905866,0.0,event_30,static_open_loop,static_open_loop
2028-06-15,-41699.65774818016,27868.51356070595,4348.06578420694,-73916.23709309305,-9446.130949787563,0.08181029831110767,0.08102894400177586,0.0,event_30,static_open_loop,static_open_loop
2028-06-16,368520.2893564494,31096.505789995954,5045.726523555707,332378.05704289774,322931.9260931102,0.08203942713474065,0.07794783794545866,0.0,event_30,static_open_loop,static_open_loop
2028-06-19,269225.5676765682,37095.391159599254,5701.568776362238,226428.6077406067,549360.5338337169,0.08622302684772822,0.08344772430473929,0.0,event_30,static_open_loop,static_open_loop
2028-06-20,510483.669759316,44449.170998335496,6222.147896004796,459812.3508649758,1009172.8846986927,0.09581841670065981,0.09556531332739944,0.0,event_30,static_open_loop,static_open_loop
2028-06-21,1710528.1640238098,36611.099198555086,6127.707012059132,1667789.3578131956,2676962.242511888,0.09400836841633124,0.09184533933050551,0.0,event_30,static_open_loop,static_open_loop
2028-06-22,2962650.976096796,31727.353428717066,6396.2156628864,2924527.4070051922,5601489.64951708,0.07752736208157324,0.07697575628126864,0.0,event_30,static_open_loop,static_open_loop
2028-06-23,1411557.8274095834,17911.580409030008,5045.141191447117,1388601.1058091063,6990090.755326186,0.05984314796429117,0.05831129417438927,0.0,event_30,static_open_loop,static_open_loop
2028-06-26,1903476.6339872188,14825.020346348469,3914.0294462838697,1884737.5841945866,8874828.339520773,0.05797399427379222,0.05769240668158891,0.0,event_30,static_open_loop,static_open_loop
2028-06-27,1603235.2507264002,9501.802398668407,3344.592048213442,1590388.8562795185,10465217.195800291,0.0550148437496143,0.0513807467105849,0.0,event_30,static_open_loop,static_open_loop
2028-06-14,71377.86111666294,18289.479860043302,2907.8249879415066,50180.556268678134,50180.556268678134,0.06285266890960066,0.06180644792135899,0.0,event_30,forecast_liquidity,forecast_liquidity
