event_id,as_of,information_cutoff,risk_aversion,status,economically_viable,training_event_count,training_event_ids,selected_policy_id,fallback_policy_id,profile_confidence,net_pnl_lower_bound_bps,realized_risk_bps,realized_risk_budget_bps,policy_aggressiveness,risk_frontier_fraction,liquidity_quantile,liquidity_shape_fraction,alpha_confidence,factor_stress_fraction,selected_net_pnl_bps,fallback_net_pnl_bps,selected_within_event_drawdown_bps,fallback_within_event_drawdown_bps,selected_hard_pass,selected_behavior_pass
event_01,2026-01-01 16:00:00,2026-01-01 16:00:00,high,fallback_warmup,False,0,,policy_0050,policy_0050,0.975,,,,0.05,0.05,0.12000000000000001,0.95,0.975,0.95,-2.6475257444419737,-2.6475257444419737,2.667037621176261,2.667037621176261,True,False
event_01,2026-01-01 16:00:00,2026-01-01 16:00:00,medium,fallback_warmup,False,0,,policy_0500,policy_0500,0.75,,,,0.5,0.5,0.30000000000000004,0.5,0.75,0.5,-0.025769004679880934,-0.025769004679880934,0.45319665570970585,0.45319665570970585,True,True
event_01,2026-01-01 16:00:00,2026-01-01 16:00:00,low,fallback_warmup,False,0,,policy_1000,policy_1000,0.5,,,,1.0,1.0,0.5,0.0,0.5,0.0,0.3219689383543671,0.3219689383543671,0.7682242347641529,0.7682242347641529,True,True
event_02,2026-01-09 16:00:00,2026-01-09 16:00:00,high,fallback_warmup,False,1,event_01,policy_0050,policy_0050,0.975,,,,0.05,0.05,0.12000000000000001,0.95,0.975,0.95,-2.6475257444419737,-2.6475257444419737,2.667037621176261,2.667037621176261,True,False
event_02,2026-01-09 16:00:00,2026-01-09 16:00:00,medium,fallback_warmup,False,1,event_01,policy_0500,policy_0500,0.75,,,,0.5,0.5,0.30000000000000004,0.5,0.75,0.5,-0.025769004679880934,-0.025769004679880934,0.45319665570970585,0.45319665570970585,True,True
event_02,2026-01-09 16:00:00,2026-01-09 16:00:00,low,fallback_warmup,False,1,event_01,policy_1000,policy_1000,0.5,,,,1.0,1.0,0.5,0.0,0.5,0.0,0.3219689383543671,0.3219689383543671,0.7682242347641529,0.7682242347641529,True,True
