event_id,strategy,plan_selection_policy,selected_plan_source,selection_reason,coefficient_policy,alpha_policy,factor_policy,profit_policy,liquidity_shape_policy,regret_policy,regret_fraction,regret_weight,liquidity_shape_fraction,forecast_profit_floor_dollars,forecast_profit_floor_slack_dollars,forecast_alpha_floor_dollars,forecast_alpha_floor_slack_dollars,risk_aversion,liquidity_forecast_quantile,frontier_selected_inventory_risk_weight,inventory_risk_weight,risk_budget_dollars
event_25,static_open_loop,always_candidate,static_open_loop,Policy selects this optimizer plan directly.,baseline_locked,raw,barra,none,flat,none,0.0,0.0,0.0,,,,,medium,0.5,9.120811753644233e-08,9.120811753644233e-08,4080477.0419028513
event_25,forecast_liquidity,always_candidate,forecast_liquidity,Policy selects this optimizer plan directly.,baseline_locked,capacity_slack_confidence,minimax_factor_stress,baseline_materiality_floor,full,none,0.0,0.0,1.0,-272028.31726328714,61972.86289413305,,,medium,0.25,9.120811753644233e-08,9.120811753644233e-08,4080477.0419028513
event_26,static_open_loop,always_candidate,static_open_loop,Policy selects this optimizer plan directly.,baseline_locked,raw,barra,none,flat,none,0.0,0.0,0.0,,,,,medium,0.5,2.73624352609327e-08,2.73624352609327e-08,4135045.1811763467
event_26,forecast_liquidity,always_candidate,forecast_liquidity,Policy selects this optimizer plan directly.,baseline_locked,capacity_slack_confidence,minimax_factor_stress,baseline_materiality_floor,full,none,0.0,0.0,1.0,3426.3769860237226,0.043864143881364726,,,medium,0.25,2.73624352609327e-08,2.73624352609327e-08,4135045.1811763467
