event_id,as_of,realized_net_pnl_delta_dollars,realized_net_pnl_delta_bps,realized_impact_cost_delta_dollars,within_event_drawdown_delta_bps,early_factor_imbalance_delta_pp,late_early_ratio_delta,daily_gross_spearman_delta,nondecreasing_transitions_delta,urgent_start_delta_days,small_start_delta_days,p95_realized_participation_delta,max_realized_participation_delta
event_25,2028-03-14 16:00:00,8094.093794103712,0.16613493009242575,-31962.990973937907,-1.4631226549013974,-0.232077944921941,2.6214346420442247,0.2666666666666667,1.0,0.0,0.0,-0.002703074583538509,-0.0045399677049647175
event_26,2028-03-31 16:00:00,559637.2107394363,11.486806460169053,-43064.33805388343,-14.352701562754554,0.804224973309684,2.2004901579375673,0.3999999999999999,3.0,0.0,1.0,0.00048315942846388626,-0.013555257412060567
