date,daily_gross_pct,cumulative_gross_pct,urgent_daily_gross_pct,medium_daily_gross_pct,small_daily_gross_pct,max_factor_imbalance_pct,trial
2026-07-03,10.744107318381623,18.90400776300984,6.13954226327305,4.604565054972761,1.3581464020145512e-10,5.234182254198794,hybrid_96_high
2026-07-06,12.023596304197504,30.927604067207344,7.142857135246091,4.880739168830637,1.2077708592013218e-10,5.810622812669433,hybrid_96_high
2026-07-07,12.674720412634299,43.60232447984164,7.142857135353849,5.53186327717414,1.0630662151359547e-10,4.994896959866473,hybrid_96_high
2026-07-08,11.639844947159379,55.242169427001016,7.142857128971492,4.496987818067094,1.2079182407540227e-10,5.544838606463289,hybrid_96_high
2026-07-09,12.484392701460678,67.7265621284617,7.14285712646818,5.341535574936639,5.5857148241076985e-11,5.748227240646282,hybrid_96_high
2026-07-10,9.952398894500677,77.67896102296237,7.142857118081386,2.80954177639451,2.4780437780199385e-11,8.117279957878642,hybrid_96_high
2026-07-13,8.035324717818538,85.71428574078091,7.142857118791036,0.892467599004633,2.287130114110893e-11,11.034482765128732,hybrid_96_high
2026-07-14,14.285714260352814,100.00000000113373,7.142857117265086,6.132902532227053e-11,7.1428571430264,15.763546798029676,hybrid_96_high
2026-07-01,6.450526695712194,6.450526695712194,3.472904345377027,2.942308106586819,0.035314243748347546,3.3817846782564533,hybrid_96_medium
2026-07-02,7.287139534365084,13.737666230077277,3.87197828718816,3.415161246217806,9.591183372038923e-10,2.6049075583459707,hybrid_96_medium
2026-07-03,8.527962822021129,22.265629052098404,4.552173897884248,3.972206837887044,0.0035820862498364132,2.6851933679740805,hybrid_96_medium
2026-07-06,10.631874849832094,32.8975039019305,5.986427318463888,4.588453280009038,0.05699425135916898,3.224919454513425,hybrid_96_medium
2026-07-07,12.28897020199308,45.18647410392358,7.1165157864441655,5.049685990990072,0.12276842455884383,4.216257821667669,hybrid_96_medium
2026-07-08,12.479640819333648,57.666114923257226,7.142857231202021,4.9955991895315,0.34118439860012756,5.10132288805479,hybrid_96_medium
2026-07-09,12.34335817785451,70.00947310111174,7.142857238783923,4.5579013733835705,0.6425995656870179,6.170045156149724,hybrid_96_medium
2026-07-10,10.91740082322012,80.92687392433186,7.142857199082837,2.6102560763923255,1.1642875477449592,8.533493505440374,hybrid_96_medium
2026-07-13,8.918145816904678,89.84501974123654,7.142857205955042,0.011285041973300417,1.7640035689763356,12.1726212087513,hybrid_96_medium
2026-07-14,10.154980263498556,100.0000000047351,7.142857203904306,4.735824595631339e-10,3.012123059120669,15.763546798030443,hybrid_96_medium
2026-07-01,9.755922370113815,9.755922370113815,5.220497701004606,3.8837292529352863,0.6516954161739222,7.360284674416717,hybrid_96_low
2026-07-02,10.633208438978695,20.38913080909251,5.698686847173537,4.220365931888836,0.7141556599163208,7.430168187130237,hybrid_96_low
2026-07-03,11.750378355848174,32.139509164940684,6.3095288119572155,4.608957676229423,0.8318918676615347,7.6263362440439515,hybrid_96_low
2026-07-06,12.992939067337035,45.13244823227772,6.9313680963138005,5.007181483673817,1.0543894873494206,8.201059501969196,hybrid_96_low
2026-07-07,13.367549123352845,58.49999735563056,7.132444093931638,5.007638516170831,1.2274665132503746,8.862391744009216,hybrid_96_low
2026-07-08,13.043245444864107,71.54324280049467,7.142857142499422,4.6388215512675295,1.2615667510971555,9.601039128245699,hybrid_96_low
2026-07-09,11.72737835229405,83.27062115278872,7.142857144849799,3.5532300113341275,1.031291196110125,10.768842372240556,hybrid_96_low
2026-07-10,8.736190114077772,92.00681126686649,7.142857143447156,1.22293271933415,0.370400251296465,12.822614987427563,hybrid_96_low
2026-07-13,6.139647484692975,98.14645875155946,6.139647484591834,4.5891792396971385e-11,5.524833873385455e-11,14.92689989425919,hybrid_96_low
2026-07-14,1.8535412486095166,100.00000000016898,1.8535412485166871,4.9166021588046317e-11,4.3663935563113876e-11,15.763546798029504,hybrid_96_low
2026-07-01,4.130422648420515,4.130422648420515,1.8790352677900548,2.2513873802228472,4.0761334694521624e-10,4.186186295499011,stress_high
2026-07-02,6.054751106813014,10.185173755233528,3.3871409298835315,2.667610176533666,3.958166972252263e-10,1.9248940920809563,stress_high
2026-07-03,9.415182982909116,19.600356738142644,5.4481083828143735,3.9670745997265575,3.681842583047188e-10,3.8363852990591045,stress_high
2026-07-06,11.760149988224663,31.360506726367305,7.14285722753969,4.617292760411219,2.7375487376487166e-10,4.988879425320182,stress_high
2026-07-07,12.237330509977872,43.59783723634518,7.142857261756768,5.094473248016352,2.0475177157055293e-10,5.241249939437901,stress_high
2026-07-08,12.37568017980685,55.97351741615203,7.142857290817283,5.232822888841002,1.4856685334829086e-10,5.099421103933966,stress_high
2026-07-09,12.192751208021905,68.16626862417394,7.142857314544729,5.049893893375096,1.0207839919511112e-10,5.4914401862103395,stress_high
2026-07-10,10.155920710025331,78.32218933419927,7.142857333476944,3.01306337648406,6.432600684204593e-11,8.050616011193485,stress_high
2026-07-13,7.392096166263051,85.71428550046231,7.142857346892042,0.2492388193387212,3.228942165527012e-11,11.034482783399252,stress_high
2026-07-14,14.285714503712885,100.00000000417519,7.142857358769337,8.903888104415556e-11,7.142857144854511,15.763546798029694,stress_high
2026-07-01,6.301552677679543,6.301552677679543,3.1966632904358896,3.104889386973607,2.7004554334739454e-10,1.2324217387921546,stress_medium
2026-07-02,7.242427684605528,13.54398036228507,3.858653226667336,3.3837744576807673,2.5742461967617547e-10,1.5986988458566294,stress_medium
2026-07-03,8.625315219319223,22.169295581604295,4.66848140478876,3.9568338142980637,2.3240151842967148e-10,2.3511894249334415,stress_medium
2026-07-06,10.763665743078963,32.93296132468326,6.162390407420225,4.5529326956445075,0.048342640014233024,3.1830824185193385,stress_medium
2026-07-07,12.24676416743043,45.17972549211369,7.113810757599684,5.002694105368193,0.13025930446255177,3.8483756693831017,stress_medium
2026-07-08,12.667856489475504,57.847581981589194,7.142857306465857,5.0998316683896965,0.4251675146199496,4.728256428393424,stress_medium
2026-07-09,12.408948541092288,70.25653052268149,7.142857327006344,4.544238770202397,0.7218524438835486,5.951727098630224,stress_medium
2026-07-10,10.785924045793505,81.042454568475,7.14285734092148,2.4976622444758623,1.1454044603961637,8.533206370735364,stress_medium
2026-07-13,8.965273031597471,90.00772760007247,7.142857329061318,1.3933430684640818e-10,1.8224157023968188,12.131950479826846,stress_medium
2026-07-14,9.99227240202291,100.00000000209538,7.142857323918069,1.6413594165324073e-10,2.8494150779407033,15.763546798029735,stress_medium
2026-07-01,9.684029906396882,9.684029906396882,5.145808588842823,3.9432564820627904,0.5949648354912663,6.594238572518454,stress_low
2026-07-02,10.62059710308383,20.30462700948071,5.679296608741149,4.2398558845183265,0.7014446098243531,6.976147462242101,stress_low
2026-07-03,11.741629484047696,32.046256493528404,6.309127515223843,4.604175068094331,0.8283269007295216,7.284530190424087,stress_low
2026-07-06,12.997078972285662,45.04333546581407,6.943199632596651,4.982844446571314,1.0710348931176958,7.992925675746561,stress_low
2026-07-07,13.362226178266889,58.405561644080954,7.130798362574839,4.999759916323109,1.231667899368941,8.687163122013253,stress_low
2026-07-08,13.043443321963638,71.4490049660446,7.14285715737618,4.624427112181013,1.2761590524064443,9.479919730695961,stress_low
2026-07-09,11.737939470165882,83.18694443621048,7.142857167536453,3.542253745941706,1.0528285566877251,10.698487968234344,stress_low
2026-07-10,8.735572058174142,91.92251649438462,7.142857175627843,1.2062844876748537,0.3864303948714445,12.799141454237247,stress_low
2026-07-13,6.2022022166761985,98.12471871106082,6.2022022159289,3.7129663401341176e-10,3.7600196796576754e-10,14.90480514798694,stress_low
2026-07-14,1.8752812907831118,100.00000000184393,1.8752812899833715,3.974668090122502e-10,4.022736735588856e-10,15.76354679802859,stress_low
