date,daily_gross_pct,cumulative_gross_pct,urgent_daily_gross_pct,medium_daily_gross_pct,small_daily_gross_pct,max_factor_imbalance_pct,event_id,strategy,day_index
2026-01-02,32.22632539350865,32.22632539350865,11.568428780427576,15.429775765293497,5.228120847787577,52.120585959199936,event_01,static_open_loop,1
2026-01-05,29.495364681470022,61.721690074978675,12.421727710978123,12.144077100492547,4.929559869999352,55.32550577877938,event_01,static_open_loop,2
2026-01-06,38.27830992502018,99.99999999999886,18.382724864526082,9.71428272743418,10.18130233305992,62.71186440677934,event_01,static_open_loop,3
2026-01-02,23.74857129484641,23.74857129484641,8.62567783891181,12.788714451678368,2.334179004256231,46.14954182758101,event_01,forecast_liquidity,1
2026-01-05,27.399056596491693,51.147627891338104,11.401068963540315,12.115205515211166,3.882782117740213,51.30972638692589,event_01,forecast_liquidity,2
2026-01-06,48.852372110080275,100.00000000141839,22.34613455416681,12.384215626329873,14.122021929583585,62.71186440730947,event_01,forecast_liquidity,3
2026-01-12,32.22632539350865,32.22632539350865,11.568428780427576,15.429775765293497,5.228120847787577,52.120585959199936,event_02,static_open_loop,1
2026-01-13,29.495364681470022,61.721690074978675,12.421727710978123,12.144077100492547,4.929559869999352,55.32550577877938,event_02,static_open_loop,2
2026-01-14,38.27830992502018,99.99999999999886,18.382724864526082,9.71428272743418,10.18130233305992,62.71186440677934,event_02,static_open_loop,3
2026-01-12,23.74857129484641,23.74857129484641,8.62567783891181,12.788714451678368,2.334179004256231,46.14954182758101,event_02,forecast_liquidity,1
2026-01-13,27.399056596491693,51.147627891338104,11.401068963540315,12.115205515211166,3.882782117740213,51.30972638692589,event_02,forecast_liquidity,2
2026-01-14,48.852372110080275,100.00000000141839,22.34613455416681,12.384215626329873,14.122021929583585,62.71186440730947,event_02,forecast_liquidity,3
