date,symbol,trade_shares,trade_dollars,abs_pct_adv,cap_shares,cap_pct_adv,days_to_earnings,residual_shares_after,residual_dollars_after,trial
2026-07-02,S0_HK_financials,-7.335167782986783e-06,-0.0005721430870729691,6.112639819155652e-12,120000.0,0.1,8.0,117794.21805389274,9187949.008203633,reduced_96
2026-07-02,S1_JP_it,-2.1861012196942427e-05,-0.001180494658634891,1.4574008131294952e-11,150000.0,0.1,8.0,-149999.9999597086,-8099999.997824265,reduced_96
2026-07-02,S2_US_healthcare,-2.202388301502607e-05,-0.00246667489768292,2.4470981127806744e-11,90000.0,0.1,8.0,90000.00004057388,10080000.004544275,reduced_96
2026-07-02,S3_HK_it,-6.871392355554296e-06,-0.00045351189546658356,6.246720323231178e-12,110000.0,0.1,8.0,-109999.99999160439,-7259999.99944589,reduced_96
2026-07-03,U0_HK_financials,75446.22860170793,5884805.830933219,0.06287185716808995,120000.0,0.1,7.0,824898.872240491,64342112.0347583,reduced_96
2026-07-03,U1_JP_it,-95041.2092349135,-5132225.298685329,0.06336080615660901,150000.0,0.1,7.0,-1025690.3605510008,-55387279.46975404,reduced_96
2026-07-03,U2_US_healthcare,57851.33365691062,6479349.369573989,0.06427925961878958,90000.0,0.1,7.0,614833.3795325472,68861338.50764528,reduced_96
2026-07-03,U3_HK_it,-70936.52623181093,-4681810.731299521,0.06448775111982812,110000.0,0.1,7.0,-746163.7965377693,-49246810.57149277,reduced_96
2026-07-03,M0_HK_financials,-64929.96821192447,-5064537.520530108,0.05410830684327039,120000.0,0.1,7.0,-375561.431210378,-29293791.634409484,reduced_96
2026-07-03,M1_JP_it,92428.20307812313,4991122.966218649,0.06161880205208209,150000.0,0.1,7.0,439854.00305667764,23752116.16506059,reduced_96
2026-07-03,M2_US_healthcare,-45814.076916503305,-5131176.61464837,0.050904529907225896,90000.0,0.1,7.0,-280840.95055880136,-31454186.46258575,reduced_96
2026-07-03,M3_HK_it,63117.49413315988,4165754.6127885524,0.05737954012105444,110000.0,0.1,7.0,329904.89904385374,21773723.33689435,reduced_96
2026-07-03,S0_HK_financials,223.74257353096533,17451.920735415297,0.00018645214460913777,120000.0,0.1,7.0,117570.47548036177,9170497.087468218,reduced_96
2026-07-03,S1_JP_it,-1.873257204771647e-05,-0.0010115588905766893,1.2488381365144313e-11,150000.0,0.1,7.0,-149999.99994097603,-8099999.996812706,reduced_96
2026-07-03,S2_US_healthcare,-1.8912172711301825e-05,-0.0021181633436658043,2.1013525234779804e-11,90000.0,0.1,7.0,90000.00005948606,10080000.00666244,reduced_96
2026-07-03,S3_HK_it,-5.213113265120625e-06,-0.00034406547549796127,4.739193877382386e-12,110000.0,0.1,7.0,-109999.99998639128,-7259999.999101825,reduced_96
2026-07-06,U0_HK_financials,104898.86836156716,8182111.732202238,0.0874157236346393,120000.0,0.1,6.0,720000.0038789238,56160000.30255606,reduced_96
2026-07-06,U1_JP_it,-125690.372892186,-6787280.136178044,0.083793581928124,150000.0,0.1,6.0,-899999.9876588148,-48599999.333575994,reduced_96
2026-07-06,U2_US_healthcare,74833.35143989298,8381335.361268014,0.08314816826654776,90000.0,0.1,6.0,540000.0280926542,60480003.146377265,reduced_96
2026-07-06,U3_HK_it,-88108.28281678449,-5815146.665907776,0.08009843892434954,110000.0,0.1,6.0,-658055.5137209847,-43431663.90558499,reduced_96
2026-07-06,M0_HK_financials,-76635.56426518997,-5977574.012684817,0.06386297022099165,120000.0,0.1,6.0,-298925.866945188,-23316217.621724665,reduced_96
2026-07-06,M1_JP_it,103455.47723436345,5586595.770655626,0.0689703181562423,150000.0,0.1,6.0,336398.5258223142,18165520.394404966,reduced_96
2026-07-06,M2_US_healthcare,-54690.989244444725,-6125390.79537781,0.060767765827160806,90000.0,0.1,6.0,-226149.96131435662,-25328795.66720794,reduced_96
2026-07-06,M3_HK_it,70687.63335584517,4665383.801485782,0.06426148486895016,110000.0,0.1,6.0,259217.26568800857,17108339.535408564,reduced_96
2026-07-06,S0_HK_financials,3559.9485864801113,277675.9897454487,0.0029666238220667595,120000.0,0.1,6.0,114010.52689388166,8892821.097722769,reduced_96
2026-07-06,S1_JP_it,-1.3281958509561292e-05,-0.0007172257595163097,8.854639006374194e-12,150000.0,0.1,6.0,-149999.99992769407,-8099999.9960954795,reduced_96
2026-07-06,S2_US_healthcare,-1.5399810533192504e-05,-0.0017247787797175604,1.7110900592436114e-11,90000.0,0.1,6.0,90000.00007488587,10080000.008387217,reduced_96
2026-07-06,S3_HK_it,-6.582091646307588e-06,-0.0004344180486563008,5.983719678461443e-12,110000.0,0.1,6.0,-109999.99997980919,-7259999.998667407,reduced_96
2026-07-07,U0_HK_financials,120000.00058972722,9360000.045998722,0.10000000049143935,120000.0,0.1,5.0,600000.0032891965,46800000.25655733,reduced_96
2026-07-07,U1_JP_it,-149999.9990535719,-8099999.948892882,0.09999999936904794,150000.0,0.1,5.0,-749999.9886052429,-40499999.38468312,reduced_96
2026-07-07,U2_US_healthcare,90000.00447807928,10080000.50154488,0.10000000497564365,90000.0,0.1,5.0,450000.0236145749,50400002.64483239,reduced_96
2026-07-07,U3_HK_it,-108055.52144120437,-7131664.415119489,0.0982322922192767,110000.0,0.1,5.0,-549999.9922797803,-36299999.4904655,reduced_96
2026-07-07,M0_HK_financials,-87460.94385371894,-6821953.620590078,0.07288411987809912,120000.0,0.1,5.0,-211464.9230914691,-16494264.00113459,reduced_96
2026-07-07,M1_JP_it,107360.04475997621,5797442.417038715,0.07157336317331747,150000.0,0.1,5.0,229038.481062338,12368077.977366252,reduced_96
2026-07-07,M2_US_healthcare,-62895.61735114283,-7044309.143327997,0.06988401927904758,90000.0,0.1,5.0,-163254.3439632138,-18284486.523879945,reduced_96
2026-07-07,M3_HK_it,74823.71162343715,4938364.967146852,0.0680215560213065,110000.0,0.1,5.0,184393.5540645714,12169974.568261713,reduced_96
2026-07-07,S0_HK_financials,6335.295015361538,494153.0111982,0.005279412512801282,120000.0,0.1,5.0,107675.23187852012,8398668.086524568,reduced_96
2026-07-07,S1_JP_it,-9.426505258819739e-06,-0.0005090312839762659,6.284336839213159e-12,150000.0,0.1,5.0,-149999.99991826757,-8099999.995586448,reduced_96
2026-07-07,S2_US_healthcare,-1.021144730051372e-05,-0.0011436820976575366,1.1346052556126356e-11,90000.0,0.1,5.0,90000.00008509732,10080000.0095309,reduced_96
2026-07-07,S3_HK_it,-1575.3750242389972,-103974.75159977381,0.001432159112944543,110000.0,0.1,5.0,-108424.6249555702,-7156025.247067633,reduced_96
2026-07-08,U0_HK_financials,119999.99974671661,9359999.980243895,0.09999999978893051,120000.0,0.1,4.0,480000.00354247994,37440000.27631344,reduced_96
2026-07-08,U1_JP_it,-149999.99876273237,-8099999.933187548,0.09999999917515491,150000.0,0.1,4.0,-599999.9898425105,-32399999.45149557,reduced_96
2026-07-08,U2_US_healthcare,90000.0049931551,10080000.559233371,0.10000000554795012,90000.0,0.1,4.0,360000.0186214198,40320002.08559902,reduced_96
2026-07-08,U3_HK_it,-109999.99935987024,-7259999.957751436,0.09999999941806385,110000.0,0.1,4.0,-439999.9929199101,-29039999.53271407,reduced_96
2026-07-08,M0_HK_financials,-87473.08897942187,-6822900.940394905,0.07289424081618488,120000.0,0.1,4.0,-123991.83411204722,-9671363.060739683,reduced_96
2026-07-08,M1_JP_it,103481.48589322585,5588000.238234196,0.06898765726215057,150000.0,0.1,4.0,125556.99516911211,6780077.739132054,reduced_96
2026-07-08,M2_US_healthcare,-61785.110613880184,-6919932.38875458,0.06865012290431131,90000.0,0.1,4.0,-101469.23334933363,-11364554.135125367,reduced_96
2026-07-08,M3_HK_it,75874.63157596652,5007725.68401379,0.0689769377963332,110000.0,0.1,4.0,108518.9224886049,7162248.884247923,reduced_96
2026-07-08,S0_HK_financials,12834.801943490236,1001114.5515922385,0.010695668286241864,120000.0,0.1,4.0,94840.42993502988,7397553.534932331,reduced_96
2026-07-08,S1_JP_it,-7.661245360643063e-06,-0.0004137072494747254,5.107496907095375e-12,150000.0,0.1,4.0,-149999.9999106063,-8099999.995172741,reduced_96
2026-07-08,S2_US_healthcare,3350.9525342485535,375306.683835838,0.003723280593609504,90000.0,0.1,4.0,86649.04755084876,9704693.32569506,reduced_96
2026-07-08,S3_HK_it,-4330.744759667241,-285829.1541380379,0.0039370406906065825,110000.0,0.1,4.0,-104093.88019590295,-6870196.092929595,reduced_96
2026-07-09,U0_HK_financials,120000.00059330388,9360000.046277702,0.1000000004944199,120000.0,0.1,3.0,360000.002949176,28080000.23003573,reduced_96
2026-07-09,U1_JP_it,-149999.99778340632,-8099999.880303941,0.09999999852227087,150000.0,0.1,3.0,-449999.99205910426,-24299999.57119163,reduced_96
2026-07-09,U2_US_healthcare,90000.00558364273,10080000.625367986,0.10000000620404749,90000.0,0.1,3.0,270000.01303777704,30240001.46023103,reduced_96
2026-07-09,U3_HK_it,-109999.99871826735,-7259999.915405645,0.0999999988347885,110000.0,0.1,3.0,-329999.9942016428,-21779999.617308427,reduced_96
2026-07-09,M0_HK_financials,-77308.86258350292,-6030091.281513228,0.0644240521529191,120000.0,0.1,3.0,-46682.97152854432,-3641271.7792264572,reduced_96
2026-07-09,M1_JP_it,89187.1711089457,4816107.239883067,0.059458114072630464,150000.0,0.1,3.0,36369.82406016637,1963970.499248984,reduced_96
2026-07-09,M2_US_healthcare,-61973.56791454253,-6941039.606428764,0.06885951990504725,90000.0,0.1,3.0,-39495.665434791124,-4423514.528696606,reduced_96
2026-07-09,M3_HK_it,66952.38429241965,4418857.363299697,0.06086580390219968,110000.0,0.1,3.0,41566.538196185254,2743391.5209482266,reduced_96
2026-07-09,S0_HK_financials,23665.200181807202,1845885.6141809619,0.019721000151506,120000.0,0.1,3.0,71175.22975322268,5551667.920751369,reduced_96
2026-07-09,S1_JP_it,-822.4716371240432,-44413.46840469834,0.0005483144247493621,150000.0,0.1,3.0,-149177.52827348228,-8055586.526768044,reduced_96
2026-07-09,S2_US_healthcare,6221.9335391446675,696856.5563842028,0.006913259487938519,90000.0,0.1,3.0,80427.11401170409,9007836.769310858,reduced_96
2026-07-09,S3_HK_it,-8236.203712989225,-543589.4450572889,0.0074874579208992955,110000.0,0.1,3.0,-95857.67648291372,-6326606.6478723055,reduced_96
2026-07-10,U0_HK_financials,120000.00039377845,9360000.030714719,0.10000000032814871,120000.0,0.1,2.0,240000.00255539757,18720000.19932101,reduced_96
2026-07-10,U1_JP_it,-149999.9974190118,-8099999.860626638,0.09999999827934121,150000.0,0.1,2.0,-299999.9946400925,-16199999.710564993,reduced_96
2026-07-10,U2_US_healthcare,90000.00457544682,10080000.512450043,0.1000000050838298,90000.0,0.1,2.0,180000.0084623302,20160000.94778098,reduced_96
