date,symbol,trade_shares,trade_dollars,abs_pct_adv,cap_shares,cap_pct_adv,days_to_earnings,residual_shares_after,residual_dollars_after,trial
2026-07-08,M1_JP_it,2.0316361983682336e-06,0.00010970835471188461,1.354424132245489e-12,150000.0,0.1,4.0,375000.00039858476,20250000.021523576,cvar_profile_high
2026-07-08,M2_US_healthcare,-51833.64503969623,-5805368.244445978,0.057592938932995816,90000.0,0.1,4.0,-243159.9904918788,-27233918.935090426,cvar_profile_high
2026-07-08,M3_HK_it,23631.239145771367,1559661.7836209103,0.02148294467797397,110000.0,0.1,4.0,61043.46437170025,4028868.6485322164,cvar_profile_high
2026-07-08,S0_HK_financials,1.0358595625344537e-05,0.0008079704587768739,8.632163021120448e-12,120000.0,0.1,4.0,119999.9998478192,9359999.988129897,cvar_profile_high
2026-07-08,S1_JP_it,1.2637615864843463e-05,0.000682431256701547,8.425077243228976e-12,150000.0,0.1,4.0,-149999.9998465041,-8099999.991711222,cvar_profile_high
2026-07-08,S2_US_healthcare,6.414811223963921e-06,0.0007184588570839591,7.1275680266265785e-12,90000.0,0.1,4.0,89999.99992460257,10079999.991555488,cvar_profile_high
2026-07-08,S3_HK_it,-2.4139840020662345e-06,-0.00015932294413637148,2.194530910969304e-12,110000.0,0.1,4.0,-110000.00013788189,-7260000.009100204,cvar_profile_high
2026-07-09,U0_HK_financials,120000.0003467054,9360000.027043022,0.10000000028892117,120000.0,0.1,3.0,360000.0006628133,28080000.051699437,cvar_profile_high
2026-07-09,U1_JP_it,-149999.99978187776,-8099999.9882213995,0.09999999985458517,150000.0,0.1,3.0,-450000.0003213149,-24300000.017351005,cvar_profile_high
2026-07-09,U2_US_healthcare,89999.99849884318,10079999.831870437,0.09999999833204798,90000.0,0.1,3.0,269999.99383554125,30239999.30958062,cvar_profile_high
2026-07-09,U3_HK_it,-109999.99939253408,-7259999.95990725,0.09999999944775825,110000.0,0.1,3.0,-329999.9999747608,-21779999.998334214,cvar_profile_high
2026-07-09,M0_HK_financials,5.218261903100189e-06,0.0004070244284418147,4.348551585916824e-12,120000.0,0.1,3.0,-240000.0006183611,-18720000.048232168,cvar_profile_high
