date,factor,factor_dollars,normalized_abs_exposure_pct,trial
2026-07-13,industry_banks,28079999.999997657,6.724137947198407,profile_high
2026-07-13,industry_software,-46079999.999999925,11.034482785147004,profile_high
2026-07-13,industry_biotech,30239998.975424994,7.241379082404313,profile_high
2026-07-14,country_HK,10500000.000000022,2.155172413793127,profile_high
2026-07-14,country_JP,-40500000.000000015,8.312807881773475,profile_high
2026-07-14,country_US,50399999.99999516,10.344827586205993,profile_high
2026-07-14,sector_financials,46799999.99999999,9.605911330049343,profile_high
2026-07-14,sector_it,-76799999.99999999,15.763546798029692,profile_high
2026-07-14,sector_healthcare,50399999.99999516,10.344827586205993,profile_high
2026-07-14,industry_banks,46799999.99999999,9.605911330049343,profile_high
2026-07-14,industry_software,-76799999.99999999,15.763546798029692,profile_high
2026-07-14,industry_biotech,50399999.99999516,10.344827586205993,profile_high
2026-07-01,country_HK,95922.67868205899,0.26244227764099415,profile_medium
2026-07-01,country_JP,-167498.18624063444,0.4582712461922665,profile_medium
2026-07-01,country_US,917920.9635249635,2.5114109788404453,profile_medium
2026-07-01,sector_financials,838363.3037308785,2.293743022450773,profile_medium
2026-07-01,sector_it,-909938.8112894539,2.4895719910020446,profile_medium
2026-07-01,sector_healthcare,917920.9635249635,2.5114109788404453,profile_medium
2026-07-01,industry_banks,838363.3037308785,2.293743022450773,profile_medium
2026-07-01,industry_software,-909938.8112894539,2.4895719910020446,profile_medium
2026-07-01,industry_biotech,917920.9635249635,2.5114109788404453,profile_medium
2026-07-02,country_HK,277849.3269109463,0.3605669185085045,profile_medium
2026-07-02,country_JP,-471440.36182672065,0.6117912913961362,profile_medium
2026-07-02,country_US,2064033.5313987634,2.6785100341567856,profile_medium
2026-07-02,sector_financials,1902192.5236598118,2.468487882591711,profile_medium
2026-07-02,sector_it,-2095783.5585755853,2.719712255479341,profile_medium
2026-07-02,sector_healthcare,2064033.5313987634,2.6785100341567856,profile_medium
2026-07-02,industry_banks,1902192.5236598118,2.468487882591711,profile_medium
2026-07-02,industry_software,-2095783.5585755853,2.719712255479341,profile_medium
2026-07-02,industry_biotech,2064033.5313987634,2.6785100341567856,profile_medium
2026-07-03,country_HK,667336.4527309684,0.5408897356988274,profile_medium
2026-07-03,country_JP,-1105102.618722902,0.8957080958412535,profile_medium
2026-07-03,country_US,3678100.346315195,2.981174962120976,profile_medium
2026-07-03,sector_financials,3441457.8692091373,2.789371432772022,profile_medium
2026-07-03,sector_it,-3879224.035201071,3.1441897929144482,profile_medium
2026-07-03,sector_healthcare,3678100.346315195,2.981174962120976,profile_medium
2026-07-03,industry_banks,3441457.8692091373,2.789371432772022,profile_medium
2026-07-03,industry_software,-3879224.035201071,3.1441897929144482,profile_medium
2026-07-03,industry_biotech,3678100.346315195,2.981174962120976,profile_medium
2026-07-06,country_HK,1476692.3059289576,0.8289812994465626,profile_medium
2026-07-06,country_JP,-2419552.627100018,1.35828152746481,profile_medium
2026-07-06,country_US,6158060.894180705,3.456994596391277,profile_medium
2026-07-06,sector_financials,5886774.938411007,3.304700863138504,profile_medium
2026-07-06,sector_it,-6829635.259582063,3.8340010911567495,profile_medium
2026-07-06,sector_healthcare,6158060.894180705,3.456994596391277,profile_medium
2026-07-06,industry_banks,5886774.938411007,3.304700863138504,profile_medium
2026-07-06,industry_software,-6829635.259582063,3.8340010911567495,profile_medium
2026-07-06,industry_biotech,6158060.894180705,3.456994596391277,profile_medium
2026-07-07,country_HK,2923681.9704444865,1.2197207317743846,profile_medium
2026-07-07,country_JP,-4844667.86486437,2.0211301684217893,profile_medium
2026-07-07,country_US,9882337.59323926,4.122778114281281,profile_medium
2026-07-07,sector_financials,9653213.252375036,4.027190525914497,profile_medium
2026-07-07,sector_it,-11574199.146794923,4.828599962561903,profile_medium
2026-07-07,sector_healthcare,9882337.59323926,4.122778114281281,profile_medium
2026-07-07,industry_banks,9653213.252375036,4.027190525914497,profile_medium
2026-07-07,industry_software,-11574199.146794923,4.828599962561903,profile_medium
2026-07-07,industry_biotech,9882337.59323926,4.122778114281281,profile_medium
2026-07-08,country_HK,3916657.534833481,1.288886311550926,profile_medium
2026-07-08,country_JP,-8375185.12570666,2.756090204268312,profile_medium
2026-07-08,country_US,14728070.782306742,4.8466858942966935,profile_medium
2026-07-08,sector_financials,14030782.031264003,4.617223420637853,profile_medium
2026-07-08,sector_it,-18489309.622137174,6.084427313355238,profile_medium
2026-07-08,sector_healthcare,14728070.782306742,4.8466858942966935,profile_medium
2026-07-08,industry_banks,14030782.031264003,4.617223420637853,profile_medium
2026-07-08,industry_software,-18489309.622137174,6.084427313355238,profile_medium
2026-07-08,industry_biotech,14728070.782306742,4.8466858942966935,profile_medium
2026-07-09,country_HK,5245748.143340143,1.4398893218028204,profile_medium
2026-07-09,country_JP,-13521196.75785305,3.7113918353752573,profile_medium
2026-07-09,country_US,20735621.908484906,5.691657271970569,profile_medium
2026-07-09,sector_financials,19669169.093974642,5.398929909188309,profile_medium
2026-07-09,sector_it,-27944617.708487555,7.670432422760747,profile_medium
2026-07-09,sector_healthcare,20735621.908484906,5.691657271970569,profile_medium
2026-07-09,industry_banks,19669169.093974642,5.398929909188309,profile_medium
2026-07-09,industry_software,-27944617.708487555,7.670432422760747,profile_medium
2026-07-09,industry_biotech,20735621.908484906,5.691657271970569,profile_medium
2026-07-10,country_HK,7599945.812159189,1.8398215773027333,profile_medium
2026-07-10,country_JP,-22036610.167926393,5.3346999938728725,profile_medium
2026-07-10,country_US,29154501.107577503,7.057824034402997,profile_medium
2026-07-10,sector_financials,28144711.876418862,6.813370710401495,profile_medium
2026-07-10,sector_it,-42581376.23218607,10.308249126971635,profile_medium
2026-07-10,sector_healthcare,29154501.107577503,7.057824034402997,profile_medium
2026-07-10,industry_banks,28144711.876418862,6.813370710401495,profile_medium
2026-07-10,industry_software,-42581376.23218607,10.308249126971635,profile_medium
2026-07-10,industry_biotech,29154501.107577503,7.057824034402997,profile_medium
2026-07-13,country_HK,8703439.806840243,1.9278825960518018,profile_medium
2026-07-13,country_JP,-31624735.69062483,7.005135773418807,profile_medium
2026-07-13,country_US,40319997.57009673,8.931206892147262,profile_medium
2026-07-13,sector_financials,37504711.87640765,8.307598248641604,profile_medium
2026-07-13,sector_it,-60426007.76019225,13.384851426008613,profile_medium
2026-07-13,sector_healthcare,40319997.57009673,8.931206892147262,profile_medium
2026-07-13,industry_banks,37504711.87640765,8.307598248641604,profile_medium
2026-07-13,industry_software,-60426007.76019225,13.384851426008613,profile_medium
2026-07-13,industry_biotech,40319997.57009673,8.931206892147262,profile_medium
2026-07-14,country_HK,10500000.000000004,2.1551724137931396,profile_medium
2026-07-14,country_JP,-40500000.000000015,8.312807881773539,profile_medium
2026-07-14,country_US,50399999.999988616,10.34482758620473,profile_medium
2026-07-14,sector_financials,46800000.0,9.60591133004942,profile_medium
2026-07-14,sector_it,-76800000.0,15.763546798029816,profile_medium
2026-07-14,sector_healthcare,50399999.999988616,10.34482758620473,profile_medium
2026-07-14,industry_banks,46800000.0,9.60591133004942,profile_medium
2026-07-14,industry_software,-76800000.0,15.763546798029816,profile_medium
2026-07-14,industry_biotech,50399999.999988616,10.34482758620473,profile_medium
2026-07-01,country_HK,1525752.1696875491,3.195155420070124,profile_low
2026-07-01,country_JP,-1729805.252739159,3.622473386413168,profile_low
2026-07-01,country_US,2673905.8034945633,5.59956249155602,profile_low
2026-07-01,sector_financials,3291076.014259168,6.892010100812359,profile_low
2026-07-01,sector_it,-3495129.0973107778,7.3193280671554035,profile_low
2026-07-01,sector_healthcare,2673905.8034945633,5.59956249155602,profile_low
2026-07-01,industry_banks,3291076.014259168,6.892010100812359,profile_low
2026-07-01,industry_software,-3495129.0973107778,7.3193280671554035,profile_low
2026-07-01,industry_biotech,2673905.8034945633,5.59956249155602,profile_low
2026-07-02,country_HK,3290388.006089441,3.2943095164192107,profile_low
2026-07-02,country_JP,-3752828.433600762,3.7573010840726764,profile_low
2026-07-02,country_US,5698271.752909269,5.705062998044953,profile_low
2026-07-02,sector_financials,7045360.348630315,7.0537570645595515,profile_low
2026-07-02,sector_it,-7507800.776141636,7.516748632213019,profile_low
2026-07-02,sector_healthcare,5698271.752909269,5.705062998044953,profile_low
2026-07-02,industry_banks,7045360.348630315,7.0537570645595515,profile_low
2026-07-02,industry_software,-7507800.776141636,7.516748632213019,profile_low
2026-07-02,industry_biotech,5698271.752909269,5.705062998044953,profile_low
2026-07-03,country_HK,5229992.935518379,3.321465227915401,profile_low
2026-07-03,country_JP,-6306109.78875058,4.0048857895208485,profile_low
2026-07-03,country_US,9292835.255572174,5.90169614962778,profile_low
2026-07-03,sector_financials,11334977.942397285,7.1986206404175626,profile_low
2026-07-03,sector_it,-12411094.795629486,7.882041202023012,profile_low
2026-07-03,sector_healthcare,9292835.255572174,5.90169614962778,profile_low
2026-07-03,industry_banks,11334977.942397285,7.1986206404175626,profile_low
2026-07-03,industry_software,-12411094.795629486,7.882041202023012,profile_low
2026-07-03,industry_biotech,9292835.255572174,5.90169614962778,profile_low
2026-07-06,country_HK,6368398.7816333845,2.8817878154001395,profile_low
2026-07-06,country_JP,-9684361.408840053,4.382306395198544,profile_low
2026-07-06,country_US,13772914.475531328,6.2324327478679695,profile_low
2026-07-06,sector_financials,15382926.46022192,6.960985258353115,profile_low
2026-07-06,sector_it,-18698889.087428592,8.46150383815152,profile_low
2026-07-06,sector_healthcare,13772914.475531328,6.2324327478679695,profile_low
2026-07-06,industry_banks,15382926.46022192,6.960985258353115,profile_low
2026-07-06,industry_software,-18698889.087428592,8.46150383815152,profile_low
2026-07-06,industry_biotech,13772914.475531328,6.2324327478679695,profile_low
2026-07-07,country_HK,7110966.690244828,2.4847349132614944,profile_low
2026-07-07,country_JP,-13355131.30785605,4.666589294722045,profile_low
2026-07-07,country_US,18689171.053495187,6.530425164308674,profile_low
2026-07-07,sector_financials,19637182.524669103,6.861682123201435,profile_low
2026-07-07,sector_it,-25881347.14228032,9.043536504661985,profile_low
2026-07-07,sector_healthcare,18689171.053495187,6.530425164308674,profile_low
2026-07-07,industry_banks,19637182.524669103,6.861682123201435,profile_low
2026-07-07,industry_software,-25881347.14228032,9.043536504661985,profile_low
2026-07-07,industry_biotech,18689171.053495187,6.530425164308674,profile_low
2026-07-08,country_HK,8107285.500663065,2.3181113212849396,profile_low
2026-07-08,country_JP,-17721032.33649742,5.06696423614679,profile_low
2026-07-08,country_US,24027488.623363197,6.870165531398635,profile_low
2026-07-08,sector_financials,24499746.037036687,7.005197812808698,profile_low
2026-07-08,sector_it,-34113492.87287104,9.754050727670549,profile_low
2026-07-08,sector_healthcare,24027488.623363197,6.870165531398635,profile_low
2026-07-08,industry_banks,24499746.037036687,7.005197812808698,profile_low
2026-07-08,industry_software,-34113492.87287104,9.754050727670549,profile_low
2026-07-08,industry_biotech,24027488.623363197,6.870165531398635,profile_low
2026-07-09,country_HK,9757675.853411507,2.398935779672972,profile_low
2026-07-09,country_JP,-23408393.681424763,5.754980385765471,profile_low
2026-07-09,country_US,30265766.124589812,7.440873251606128,profile_low
2026-07-09,sector_financials,30663958.54818827,7.538769314819896,profile_low
2026-07-09,sector_it,-44314676.376201525,10.894813920912396,profile_low
2026-07-09,sector_healthcare,30265766.124589812,7.440873251606128,profile_low
2026-07-09,industry_banks,30663958.54818827,7.538769314819896,profile_low
2026-07-09,industry_software,-44314676.376201525,10.894813920912396,profile_low
2026-07-09,industry_biotech,30265766.124589812,7.440873251606128,profile_low
2026-07-10,country_HK,13122282.451854568,2.9220228654368654,profile_low
2026-07-10,country_JP,-31409459.268495295,6.994145912518444,profile_low
2026-07-10,country_US,38167009.63961593,8.498893030346656,profile_low
2026-07-10,sector_financials,39713970.548557065,8.843364745876917,profile_low
2026-07-10,sector_it,-58001147.36519779,12.915487792958496,profile_low
2026-07-10,sector_healthcare,38167009.63961593,8.498893030346656,profile_low
2026-07-10,industry_banks,39713970.548557065,8.843364745876917,profile_low
2026-07-10,industry_software,-58001147.36519779,12.915487792958496,profile_low
2026-07-10,industry_biotech,38167009.63961593,8.498893030346656,profile_low
2026-07-13,country_HK,13798802.10165793,2.8824699993298077,profile_low
2026-07-13,country_JP,-38659838.66304197,8.075760801856852,profile_low
2026-07-13,country_US,47053472.33962898,9.829130194350672,profile_low
2026-07-13,sector_financials,46800000.00117589,9.77618165534936,profile_low
2026-07-13,sector_it,-71661036.56255992,14.969472457876403,profile_low
2026-07-13,sector_healthcare,47053472.33962898,9.829130194350672,profile_low
2026-07-13,industry_banks,46800000.00117589,9.77618165534936,profile_low
2026-07-13,industry_software,-71661036.56255992,14.969472457876403,profile_low
2026-07-13,industry_biotech,47053472.33962898,9.829130194350672,profile_low
2026-07-14,country_HK,10500000.000003854,2.1551724137939,profile_low
2026-07-14,country_JP,-40499999.999997355,8.312807881772876,profile_low
2026-07-14,country_US,50399999.999999925,10.344827586206907,profile_low
2026-07-14,sector_financials,46800000.00000125,9.605911330049542,profile_low
2026-07-14,sector_it,-76799999.99999474,15.763546798028516,profile_low
2026-07-14,sector_healthcare,50399999.999999925,10.344827586206907,profile_low
2026-07-14,industry_banks,46800000.00000125,9.605911330049542,profile_low
2026-07-14,industry_software,-76799999.99999474,15.763546798028516,profile_low
2026-07-14,industry_biotech,50399999.999999925,10.344827586206907,profile_low
2026-07-01,country_HK,8837007.521546235,25.781152032306675,cvar_profile_high
2026-07-01,country_JP,-8100000.010031372,23.631000789706846,cvar_profile_high
2026-07-01,country_US,10080000.039240792,29.40746772747493,cvar_profile_high
2026-07-01,sector_financials,9360000.08908266,27.30693447195586,cvar_profile_high
2026-07-01,sector_it,-8622992.577567799,25.156783229356034,cvar_profile_high
2026-07-01,sector_healthcare,10080000.039240792,29.40746772747493,cvar_profile_high
2026-07-01,industry_banks,9360000.08908266,27.30693447195586,cvar_profile_high
2026-07-01,industry_software,-8622992.577567799,25.156783229356034,cvar_profile_high
2026-07-01,industry_biotech,10080000.039240792,29.40746772747493,cvar_profile_high
2026-07-02,country_HK,18197007.631439053,26.365158298268422,cvar_profile_high
2026-07-02,country_JP,-16199999.98896769,23.47174726701496,cvar_profile_high
2026-07-02,country_US,8360714.722729509,12.113616239330817,cvar_profile_high
2026-07-02,sector_financials,18720000.140593387,27.12290817516795,cvar_profile_high
2026-07-02,sector_it,-16722992.498122023,24.22949714391448,cvar_profile_high
2026-07-02,sector_healthcare,8360714.722729509,12.113616239330817,cvar_profile_high
2026-07-02,industry_banks,18720000.140593387,27.12290817516795,cvar_profile_high
2026-07-02,industry_software,-16722992.498122023,24.22949714391448,cvar_profile_high
2026-07-02,industry_biotech,8360714.722729509,12.113616239330817,cvar_profile_high
2026-07-03,country_HK,25457007.70466166,23.65503304939172,cvar_profile_high
2026-07-03,country_JP,-8100000.007190213,7.5266413905775345,cvar_profile_high
2026-07-03,country_US,12879288.655398663,11.967628023317216,cvar_profile_high
2026-07-03,sector_financials,18720000.22639875,17.394904742044517,cvar_profile_high
2026-07-03,sector_it,-1362992.5289273034,1.266513083230332,cvar_profile_high
2026-07-03,sector_healthcare,12879288.655398663,11.967628023317216,cvar_profile_high
2026-07-03,industry_banks,18720000.22639875,17.394904742044517,cvar_profile_high
2026-07-03,industry_software,-1362992.5289273034,1.266513083230332,cvar_profile_high
2026-07-03,industry_biotech,12879288.655398663,11.967628023317216,cvar_profile_high
2026-07-06,country_HK,30137007.894105602,19.02496137021918,cvar_profile_high
2026-07-06,country_JP,-4050000.0328113097,2.556693565743524,cvar_profile_high
2026-07-06,country_US,22959288.539287116,14.493793779477542,cvar_profile_high
2026-07-06,sector_financials,23400000.36516819,14.772007379588326,cvar_profile_high
2026-07-06,sector_it,2687007.4961261037,1.6962604248873334,cvar_profile_high
2026-07-06,sector_healthcare,22959288.539287116,14.493793779477542,cvar_profile_high
2026-07-06,industry_banks,23400000.36516819,14.772007379588326,cvar_profile_high
2026-07-06,industry_software,2687007.4961261037,1.6962604248873334,cvar_profile_high
2026-07-06,industry_biotech,22959288.539287116,14.493793779477542,cvar_profile_high
2026-07-07,country_HK,15711469.860409815,7.646147016117853,cvar_profile_high
2026-07-07,country_JP,-12150000.025304155,5.912921404852442,cvar_profile_high
2026-07-07,country_US,22959288.231351327,11.173371731736731,cvar_profile_high
2026-07-07,sector_financials,14040000.343140619,6.832709331703362,cvar_profile_high
2026-07-07,sector_it,-10478530.508034958,5.099483720437951,cvar_profile_high
2026-07-07,sector_healthcare,22959288.231351327,11.173371731736731,cvar_profile_high
2026-07-07,industry_banks,14040000.343140619,6.832709331703362,cvar_profile_high
2026-07-07,industry_software,-10478530.508034958,5.099483720437951,cvar_profile_high
2026-07-07,industry_biotech,22959288.231351327,11.173371731736731,cvar_profile_high
2026-07-08,country_HK,14691131.299762242,6.046548876380828,cvar_profile_high
2026-07-08,country_JP,-20250000.02423996,8.334457870869445,cvar_profile_high
2026-07-08,country_US,27233919.8020839,11.208886764316167,cvar_profile_high
2026-07-08,sector_financials,18719999.980952792,7.704743259119268,cvar_profile_high
2026-07-08,sector_it,-24278868.70543051,9.992652253607885,cvar_profile_high
2026-07-08,sector_healthcare,27233919.8020839,11.208886764316167,cvar_profile_high
2026-07-08,industry_banks,18719999.980952792,7.704743259119268,cvar_profile_high
2026-07-08,industry_software,-24278868.70543051,9.992652253607885,cvar_profile_high
2026-07-08,industry_biotech,27233919.8020839,11.208886764316167,cvar_profile_high
2026-07-09,country_HK,16791131.37032694,5.83334860120557,cvar_profile_high
2026-07-09,country_JP,-28350000.009465717,9.848974988763649,cvar_profile_high
2026-07-09,country_US,27233919.694730002,9.46124140493249,cvar_profile_high
2026-07-09,sector_financials,28080000.010900922,9.755175227495817,cvar_profile_high
2026-07-09,sector_it,-39638868.6500397,13.770801615053898,cvar_profile_high
2026-07-09,sector_healthcare,27233919.694730002,9.46124140493249,cvar_profile_high
2026-07-09,industry_banks,28080000.010900922,9.755175227495817,cvar_profile_high
2026-07-09,industry_software,-39638868.6500397,13.770801615053898,cvar_profile_high
2026-07-09,industry_biotech,27233919.694730002,9.46124140493249,cvar_profile_high
2026-07-10,country_HK,9531131.389690626,2.7468710270467316,cvar_profile_high
2026-07-10,country_JP,-28549737.47713719,8.228031227285802,cvar_profile_high
2026-07-10,country_US,30240000.49997793,8.715164846128966,cvar_profile_high
2026-07-10,sector_financials,28080000.018650785,8.092652942979436,cvar_profile_high
2026-07-10,sector_it,-47098606.10609735,13.573813143218505,cvar_profile_high
2026-07-10,sector_healthcare,30240000.49997793,8.715164846128966,cvar_profile_high
2026-07-10,industry_banks,28080000.018650785,8.092652942979436,cvar_profile_high
2026-07-10,industry_software,-47098606.10609735,13.573813143218505,cvar_profile_high
2026-07-10,industry_biotech,30240000.49997793,8.715164846128966,cvar_profile_high
2026-07-13,country_HK,-4988868.644056267,1.1897631105426958,cvar_profile_high
2026-07-13,country_JP,-38984999.45147743,9.297281111451118,cvar_profile_high
2026-07-13,country_US,30240000.281773813,7.211742654503419,cvar_profile_high
2026-07-13,sector_financials,28079999.9919832,6.696618114871338,cvar_profile_high
2026-07-13,sector_it,-72053868.08751689,17.18366233686515,cvar_profile_high
2026-07-13,sector_healthcare,30240000.281773813,7.211742654503419,cvar_profile_high
2026-07-13,industry_banks,28079999.9919832,6.696618114871338,cvar_profile_high
2026-07-13,industry_software,-72053868.08751689,17.18366233686515,cvar_profile_high
2026-07-13,industry_biotech,30240000.281773813,7.211742654503419,cvar_profile_high
2026-07-14,country_HK,10499999.999978796,2.1551724137886836,cvar_profile_high
2026-07-14,country_JP,-40499999.99997616,8.312807881768245,cvar_profile_high
2026-07-14,country_US,50400000.00002858,10.34482758621244,cvar_profile_high
2026-07-14,sector_financials,46799999.999970965,9.605911330043002,cvar_profile_high
2026-07-14,sector_it,-76799999.99996832,15.763546798022562,cvar_profile_high
2026-07-14,sector_healthcare,50400000.00002858,10.34482758621244,cvar_profile_high
2026-07-14,industry_banks,46799999.999970965,9.605911330043002,cvar_profile_high
2026-07-14,industry_software,-76799999.99996832,15.763546798022562,cvar_profile_high
2026-07-14,industry_biotech,50400000.00002858,10.34482758621244,cvar_profile_high
2026-07-01,country_HK,12442622.160672829,29.600199554969734,cvar_profile_medium
2026-07-01,country_JP,-5762286.132751346,13.70810888731925,cvar_profile_medium
2026-07-01,country_US,6707166.556611676,15.955918773425907,cvar_profile_medium
2026-07-01,sector_financials,13277818.265553411,31.587077485743595,cvar_profile_medium
2026-07-01,sector_it,-6597482.237631931,15.694986818093122,cvar_profile_medium
2026-07-01,sector_healthcare,6707166.556611676,15.955918773425907,cvar_profile_medium
2026-07-01,industry_banks,13277818.265553411,31.587077485743595,cvar_profile_medium
2026-07-01,industry_software,-6597482.237631931,15.694986818093122,cvar_profile_medium
2026-07-01,industry_biotech,6707166.556611676,15.955918773425907,cvar_profile_medium
2026-07-02,country_HK,19063929.853289418,22.135998453672872,cvar_profile_medium
2026-07-02,country_JP,-8001747.040242307,9.291193446083865,cvar_profile_medium
2026-07-02,country_US,7860660.541100211,9.127371477010438,cvar_profile_medium
2026-07-02,sector_financials,20193626.712803878,23.447741002443124,cvar_profile_medium
2026-07-02,sector_it,-9131443.899756767,10.602935994854118,cvar_profile_medium
2026-07-02,sector_healthcare,7860660.541100211,9.127371477010438,cvar_profile_medium
2026-07-02,industry_banks,20193626.712803878,23.447741002443124,cvar_profile_medium
2026-07-02,industry_software,-9131443.899756767,10.602935994854118,cvar_profile_medium
2026-07-02,industry_biotech,7860660.541100211,9.127371477010438,cvar_profile_medium
2026-07-03,country_HK,21931587.83454188,16.44476859267329,cvar_profile_medium
2026-07-03,country_JP,-3874211.4276601654,2.904965700049263,cvar_profile_medium
2026-07-03,country_US,10560664.073122406,7.918609367349723,cvar_profile_medium
2026-07-03,sector_financials,21487853.12081697,16.112046915665967,cvar_profile_medium
2026-07-03,sector_it,-3430476.7139352523,2.5722440230419332,cvar_profile_medium
2026-07-03,sector_healthcare,10560664.073122406,7.918609367349723,cvar_profile_medium
2026-07-03,industry_banks,21487853.12081697,16.112046915665967,cvar_profile_medium
2026-07-03,industry_software,-3430476.7139352523,2.5722440230419332,cvar_profile_medium
2026-07-03,industry_biotech,10560664.073122406,7.918609367349723,cvar_profile_medium
2026-07-06,country_HK,23924548.649727307,12.675786794094735,cvar_profile_medium
2026-07-06,country_JP,-4067834.028484485,2.1552338400925506,cvar_profile_medium
