event_id,as_of,strategy,cohort_role,risk_aversion,forecast_expected_net_pnl_dollars,selected_inventory_risk_weight,gross_holding_pnl_dollars,impact_cost_dollars,linear_cost_dollars,net_pnl_dollars,parent_gross_dollars,net_pnl_bps,within_event_max_drawdown_dollars,within_event_max_drawdown_bps,terminal_completion_error_shares,max_realized_participation_rate,p95_realized_participation_rate,max_realized_participation_excess_shares,daily_gross_spearman,late_early_gross_ratio,completion_day5_pct,nondecreasing_transitions,urgent_first_trade_day,medium_first_trade_day,small_first_trade_day,early_factor_imbalance_pct,max_cap_excess_shares,max_wrong_direction_shares,terminal_completion_error_shares_audit
event_01,2026-01-01 16:00:00,static_open_loop,development,medium,2.4227002899243244,0.00013382730984424614,4.359374656655712,2.6814513095178425,1.297999999999985,0.37992334713788434,11800.0,0.3219689382524443,0.9065045971942023,0.768224234910341,2.4513724383723456e-12,0.0389457441776392,0.037018192467488054,0.0,0.5,1.0,99.99999999999886,1.0,1.0,1.0,1.0,62.71186440677934,0.0,0.0,1.2008172234345693e-12
event_01,2026-01-01 16:00:00,forecast_liquidity,development,medium,1.8718309632176913,0.00013382730984424614,3.984725328364166,2.7163618949922363,1.2980000000184104,-0.0296365666464804,11800.0,-0.02511573444616983,0.5340457136318391,0.4525811132473212,3.0634055292466655e-09,0.04056682888294898,0.03725191170665107,0.0,1.0,1.0,100.00000000141839,2.0,1.0,1.0,1.0,62.71186440730947,0.0,0.0,1.6206911368499277e-09
event_02,2026-01-09 16:00:00,static_open_loop,development,medium,2.4227002899243244,0.00013382730984424614,4.359374656655712,2.6814513095178425,1.297999999999985,0.37992334713788434,11800.0,0.3219689382524443,0.9065045971942023,0.768224234910341,2.4513724383723456e-12,0.0389457441776392,0.037018192467488054,0.0,0.5,1.0,99.99999999999886,1.0,1.0,1.0,1.0,62.71186440677934,0.0,0.0,1.2008172234345693e-12
event_02,2026-01-09 16:00:00,forecast_liquidity,development,medium,1.8718309632176913,0.00013382730984424614,3.984725328364166,2.7163618949922363,1.2980000000184104,-0.0296365666464804,11800.0,-0.02511573444616983,0.5340457136318391,0.4525811132473212,3.0634055292466655e-09,0.04056682888294898,0.03725191170665107,0.0,1.0,1.0,100.00000000141839,2.0,1.0,1.0,1.0,62.71186440730947,0.0,0.0,1.6206911368499277e-09
